LJ005-0080|Accordingly due provision was made for the enforcement of hard labor on all prisoners sentenced to it, and for the employment of all others.|Accordingly due provision was made for the enforcement of hard labor on all prisoners sentenced to it, and for the employment of all others.
LJ005-0082|unless such ability (to work) should cease by reason of sickness, infirmity, the want of sufficient work, or from any other cause.|unless such ability (to work) should cease by reason of sickness, infirmity, the want of sufficient work, or from any other cause.
LJ005-0083|It was distinctly laid down that male and female prisoners should be confined in separate buildings or parts of the prison,|It was distinctly laid down that male and female prisoners should be confined in separate buildings or parts of the prison,
LJ005-0084|"so as to prevent them from seeing, conversing, or holding any intercourse with each other."|"so as to prevent them from seeing, conversing, or holding any intercourse with each other."
LJ005-0085|Classification was insisted upon, in the manner laid down by the 24 George III. cap. 54,|Classification was insisted upon, in the manner laid down by the twenty-four George the third cap. fifty-four,
LJ005-0086|with such further separation as the justices should deem conducive to good order and discipline.|with such further separation as the justices should deem conducive to good order and discipline.
LJ005-0087|Female prisoners were in all cases to be under the charge of female officers.|Female prisoners were in all cases to be under the charge of female officers.
LJ005-0088|Every prison containing female prisoners was to have a matron who was to reside constantly in the prison.|Every prison containing female prisoners was to have a matron who was to reside constantly in the prison.
LJ005-0089|The religious and moral welfare of the prisoners were to be attended to,|The religious and moral welfare of the prisoners were to be attended to,
LJ005-0090|the first by daily services, the latter by the appointment of schoolmasters and instruction in reading and writing.|the first by daily services, the latter by the appointment of schoolmasters and instruction in reading and writing.
LJ005-0091|Last, but not least, the use of irons was strictly forbidden, "except in cases of urgent and absolute necessity,"|Last, but not least, the use of irons was strictly forbidden, "except in cases of urgent and absolute necessity,"
LJ005-0092|and every prisoner was to be provided with a hammock or cot to himself, suitable bedding, and, if possible, a separate cell.|and every prisoner was to be provided with a hammock or cot to himself, suitable bedding, and, if possible, a separate cell.
LJ005-0093|The second act, passed in the following year, enlarged and amended the first, and at the same time gave powers to the House|The second act, passed in the following year, enlarged and amended the first, and at the same time gave powers to the House
LJ005-0094|to call for information as to the observance of its provisions.|to call for information as to the observance of its provisions.
LJ005-0095|The promulgation of these two Jail Acts strengthened the hands of the Prison Discipline Society enormously.|The promulgation of these two Jail Acts strengthened the hands of the Prison Discipline Society enormously.
LJ005-0096|It had now a legal and authoritative standard of efficiency to apply,|It had now a legal and authoritative standard of efficiency to apply,
LJ005-0097|and could expose all the local authorities that still lagged behind, or neglected to comply with the provisions of the new laws.|and could expose all the local authorities that still lagged behind, or neglected to comply with the provisions of the new laws.
LJ005-0098|The Society did not shrink from its self-imposed duty, but continued year after year, with unflagging energy and unflinching spirit, to watch closely|The Society did not shrink from its self-imposed duty, but continued year after year, with unflagging energy and unflinching spirit, to watch closely
LJ005-0099|and report at length upon the condition of the prisons of the country.|and report at length upon the condition of the prisons of the country.
LJ005-0100|For this purpose it kept up an extensive correspondence with all parts of the kingdom, and circulated queries to be answered in detail,|For this purpose it kept up an extensive correspondence with all parts of the kingdom, and circulated queries to be answered in detail,
LJ005-0101|whence it deduced the practice and condition of every prison that replied.|whence it deduced the practice and condition of every prison that replied.
LJ005-0102|Upon these and the private visitations made by various members the Society obtained the facts,|Upon these and the private visitations made by various members the Society obtained the facts,
LJ005-0103|often highly damnatory, which were embodied in its annual reports.|often highly damnatory, which were embodied in its annual reports.
LJ005-0104|The progress of improvement was certainly extremely slow.|The progress of improvement was certainly extremely slow.
LJ005-0105|It was long before the many jurisdictions imitated the few.|It was long before the many jurisdictions imitated the few.
LJ005-0106|Jails, of which the old prison at Reading was a specimen, were still left intact.|Jails, of which the old prison at Reading was a specimen, were still left intact.
LJ005-0107|In that prison, with its cells and yards arranged within the shell of an ancient abbey chapel,|In that prison, with its cells and yards arranged within the shell of an ancient abbey chapel,
LJ005-0108|the prisoners, without firing, bedding, or sufficient food, spent their days "in surveying their grotesque prison,|the prisoners, without firing, bedding, or sufficient food, spent their days "in surveying their grotesque prison,
LJ005-0109|or contriving some means of escape by climbing the fluted columns which supported the Gothic arches of the aisles,|or contriving some means of escape by climbing the fluted columns which supported the Gothic arches of the aisles,
LJ005-0110|and so passing by the roof down into the garden and on to freedom.|and so passing by the roof down into the garden and on to freedom.
LJ005-0111|In a county prison adjoining the metropolis, the separation between the male and female quarters was supposed to be accomplished by the erection of an iron railing;|In a county prison adjoining the metropolis, the separation between the male and female quarters was supposed to be accomplished by the erection of an iron railing;
LJ005-0112|in this same prison capital convicts were chained to the floor until execution.|in this same prison capital convicts were chained to the floor until execution.
LJ005-0113|In another jail not far off male and female felons still occupied the same room -- underground, and reached by a ladder of ten steps.|In another jail not far off male and female felons still occupied the same room -- underground, and reached by a ladder of ten steps.
LJ005-0114|In others the separation between the sexes consisted in a hanging curtain|In others the separation between the sexes consisted in a hanging curtain
LJ005-0115|or an imaginary boundary line, and nothing prevented parties from passing to either side|or an imaginary boundary line, and nothing prevented parties from passing to either side
LJ005-0116|but an empty regulation which all so disposed could defy.|but an empty regulation which all so disposed could defy.
LJ005-0117|Numbers of the jails were still unprovided with chaplains, and the prisoners never heard Divine service.|Numbers of the jails were still unprovided with chaplains, and the prisoners never heard Divine service.
LJ005-0118|In many others there were no infirmaries, no places set apart for the confinement of prisoners afflicted with dangerous and infectious disorders.|In many others there were no infirmaries, no places set apart for the confinement of prisoners afflicted with dangerous and infectious disorders.
LJ005-0119|No attempt was made to maintain discipline.|No attempt was made to maintain discipline.
LJ005-0120|Half the jails had no code of rules properly prepared and sanctioned by the judges, according to law.|Half the jails had no code of rules properly prepared and sanctioned by the judges, according to law.
LJ005-0121|By degrees, however,|By degrees, however,
LJ005-0122|the changes necessary to bring the prisons into conformity with the recent acts were attempted, if not actually introduced into the county prisons, to which,|the changes necessary to bring the prisons into conformity with the recent acts were attempted, if not actually introduced into the county prisons, to which,
LJ005-0123|with a few of the more important city or borough prisons, these acts more especially applied.|with a few of the more important city or borough prisons, these acts more especially applied.
LJ005-0124|Most of the local authorities embarked into considerable expenditure, determined to rebuild their jails de novo on the most approved pattern,|Most of the local authorities embarked into considerable expenditure, determined to rebuild their jails de novo on the most approved pattern,
LJ005-0125|or to reappropriate, reconstruct, and patch up the existing prisons till they were more in accordance with the growing requirements of the times.|or to reappropriate, reconstruct, and patch up the existing prisons till they were more in accordance with the growing requirements of the times.
LJ005-0126|Religious worship became more generally the rule; chaplains were appointed, and chapels provided for them; surgeons and hospitals also.|Religious worship became more generally the rule; chaplains were appointed, and chapels provided for them; surgeons and hospitals also.
LJ005-0127|Workshops were built at many prisons, various kinds of manufactures and trades were set on foot, including weaving, matting, shoe-making, and tailoring.|Workshops were built at many prisons, various kinds of manufactures and trades were set on foot, including weaving, matting, shoe-making, and tailoring.
LJ005-0128|The interior of one prison was illuminated throughout with gas, -- still a novelty, which had been generally adopted in London only four years previously,|The interior of one prison was illuminated throughout with gas, -- still a novelty, which had been generally adopted in London only four years previously,
LJ005-0129|"a measure which must greatly tend to discourage attempts to escape."|"a measure which must greatly tend to discourage attempts to escape."
LJ005-0130|There were tread-wheels at most of the prisons, and regular employment thereon or at some other kind of hard labor.|There were tread-wheels at most of the prisons, and regular employment thereon or at some other kind of hard labor.
LJ005-0131|In many places too where the prisoners earned money by their work, they were granted a portion of it for their own use after proper deduction for maintenance.|In many places too where the prisoners earned money by their work, they were granted a portion of it for their own use after proper deduction for maintenance.
LJ005-0132|Only a few glaring evils still demanded a remedy.|Only a few glaring evils still demanded a remedy.
LJ005-0133|The provision of separate sleeping cells was still quite inadequate. For instance,|The provision of separate sleeping cells was still quite inadequate. For instance,
LJ005-0134|in twenty-two county jails there were 1063 sleeping cells in all (in 1823)|in twenty-two county jails there were one thousand sixty-three sleeping cells in all (in eighteen twenty-three)
LJ005-0135|and the average daily number committed that year amounted to 3985.|and the average daily number committed that year amounted to three thousand, nine hundred eighty-five.
LJ005-0136|The want of sleeping cells long continued a crying need.|The want of sleeping cells long continued a crying need.
LJ005-0137|Four years later the Prison Society reported|Four years later the Prison Society reported
LJ005-0138|that in four prisons, which at one time of the year contained 1308 prisoners, there were only sixty-eight sleeping rooms or cells,|that in four prisons, which at one time of the year contained one thousand three hundred eight prisoners, there were only sixty-eight sleeping rooms or cells,
LJ005-0139|making an average of nineteen persons occupying each room.|making an average of nineteen persons occupying each room.
LJ005-0140|At the New Prison, Clerkenwell, which had become the principal reception jail of Middlesex, and so took all the untried,|At the New Prison, Clerkenwell, which had become the principal reception jail of Middlesex, and so took all the untried,
LJ005-0141|the sleeping space per head was only sixteen inches, and often as many as 293 men had to be accommodated on barrack beds|the sleeping space per head was only sixteen inches, and often as many as two hundred ninety-three men had to be accommodated on barrack beds
LJ005-0142|occupying barely 390 feet lineal|occupying barely three hundred ninety feet lineal
LJ005-0143|The "scenes of tumult and obscenity" in these night rooms are said to have been beyond description; a prisoner in one nocturnal riot lost an eye.|The "scenes of tumult and obscenity" in these night rooms are said to have been beyond description; a prisoner in one nocturnal riot lost an eye.
LJ005-0144|Yet to Clerkenwell were now committed the juveniles, and all who were inexperienced in crime.|Yet to Clerkenwell were now committed the juveniles, and all who were inexperienced in crime.
LJ005-0145|Great want of uniformity in treatment in the various prisons was still noticeable|Great want of uniformity in treatment in the various prisons was still noticeable
LJ005-0146|and was indeed destined to continue for another half century, in other words, until the introduction of the Prison Act of 1877.|and was indeed destined to continue for another half century, in other words, until the introduction of the Prison Act of eighteen seventy-seven.
LJ005-0147|At the time of which I am writing there was great diversity of practice as regards the hours of labor.|At the time of which I am writing there was great diversity of practice as regards the hours of labor.
LJ005-0148|In some prisons the prisoners worked seven hours a day, in others ten and ten and a half.|In some prisons the prisoners worked seven hours a day, in others ten and ten and a half.
LJ005-0149|The nature of the employment varied greatly in severity, especially the tread-wheel labor.|The nature of the employment varied greatly in severity, especially the tread-wheel labor.
LJ005-0150|In some county jails, as I have already said, female prisoners were placed upon the tread-wheel;|In some county jails, as I have already said, female prisoners were placed upon the tread-wheel;
LJ005-0151|in others women were very properly exempted from it, and also from all severe labor.|in others women were very properly exempted from it, and also from all severe labor.
LJ005-0152|Earnings were very differently appropriated. Here the prisoners were given the whole amount, there a half or a third.|Earnings were very differently appropriated. Here the prisoners were given the whole amount, there a half or a third.
LJ005-0153|Sometimes this money might be expended in the purchase of extra articles of food.|Sometimes this money might be expended in the purchase of extra articles of food.
LJ005-0154|The rations varied considerably everywhere.|The rations varied considerably everywhere.
LJ005-0155|It was still limited to bread in some places, the allowance of which varied from one to three pounds;|It was still limited to bread in some places, the allowance of which varied from one to three pounds;
LJ005-0156|in others meat, soup, gruel, beer were given.|in others meat, soup, gruel, beer were given.
LJ005-0157|Here and there food was not issued in kind, but a money allowance which the prisoner might expend himself.|Here and there food was not issued in kind, but a money allowance which the prisoner might expend himself.
LJ005-0158|Bedding and clothing was still denied, but only in a few jails;|Bedding and clothing was still denied, but only in a few jails;
LJ005-0159|in others both were supplied in ample quantities, the cost varying per prisoner from twenty shillings to five pounds.|in others both were supplied in ample quantities, the cost varying per prisoner from twenty shillings to five pounds.
LJ005-0160|It was plain that although the law had defined general principles of prison government,|It was plain that although the law had defined general principles of prison government,
LJ005-0161|too much discretion was still left to the magistracy to fill in the details. The legislature only recommended,|too much discretion was still left to the magistracy to fill in the details. The legislature only recommended,
LJ005-0162|it did not peremptorily insist. Too often the letter of the law was observed, but not its spirit.|it did not peremptorily insist. Too often the letter of the law was observed, but not its spirit.
LJ005-0163|One great impediment to wide amelioration was that a vast number of small jails lay out of reach of the law.|One great impediment to wide amelioration was that a vast number of small jails lay out of reach of the law.
LJ005-0164|When the new acts were introduced, numerous prisons under local jurisdiction were exempted from the operation of the law.|When the new acts were introduced, numerous prisons under local jurisdiction were exempted from the operation of the law.
LJ005-0165|They were so radically bad that reform seemed hopeless, and it was thought wiser not to bring them under provisions which clearly could not be enforced.|They were so radically bad that reform seemed hopeless, and it was thought wiser not to bring them under provisions which clearly could not be enforced.
LJ005-0166|Mr. Peel, who as Home Secretary had charge of the bill,|Mr. Peel, who as Home Secretary had charge of the bill,
LJ005-0167|which became the 4 George IV. cap. 64, said that he had abstained from legislating for these small jurisdictions "on mature deliberation."|which became the four George the fourth cap. sixty-four, said that he had abstained from legislating for these small jurisdictions "on mature deliberation."
LJ005-0168|"It is not," he said, "that I am insensible of the lamentable and disgraceful situation in which many of them are,|"It is not," he said, "that I am insensible of the lamentable and disgraceful situation in which many of them are,
LJ005-0169|but I indulge a hope that many of them will contract with the counties,|but I indulge a hope that many of them will contract with the counties,
LJ005-0170|that many of them will build new jails, and that when in a year or two we come to examine their situation,|that many of them will build new jails, and that when in a year or two we come to examine their situation,
LJ005-0171|we shall find but few which have not in one or other of these ways removed the grievance of which such just complaint is made.|we shall find but few which have not in one or other of these ways removed the grievance of which such just complaint is made.
LJ005-0172|When that time arrives|When that time arrives
LJ005-0173|I shall not hesitate to ask Parliament for powers to compel them to make the necessary alterations, for it is not to be endured that these local jurisdictions should remain|I shall not hesitate to ask Parliament for powers to compel them to make the necessary alterations, for it is not to be endured that these local jurisdictions should remain
LJ005-0174|in the deplorable situation in which many of them now are."|in the deplorable situation in which many of them now are."
LJ005-0175|At this time there were in England one hundred and seventy boroughs, cities, towns, and liberties|At this time there were in England one hundred and seventy boroughs, cities, towns, and liberties
LJ005-0176|which possessed the right of trying criminals for various offenses.|which possessed the right of trying criminals for various offenses.
LJ005-0177|Nearly every one of these jurisdictions had its own prison, and there were one hundred and sixty such jails in all.|Nearly every one of these jurisdictions had its own prison, and there were one hundred and sixty such jails in all.
LJ005-0178|Many of them consisted of one or two rooms at most.|Many of them consisted of one or two rooms at most.
LJ005-0179|he total number of prisoners they received during the year varied from two persons to many hundreds.|he total number of prisoners they received during the year varied from two persons to many hundreds.
LJ005-0180|It was in these jails, withdrawn from the pressure of authority, that the new rules were invariably ignored.|It was in these jails, withdrawn from the pressure of authority, that the new rules were invariably ignored.
LJ005-0181|The right and privilege of the borough to maintain its own place of confinement was so "ancient and indisputable,"|The right and privilege of the borough to maintain its own place of confinement was so "ancient and indisputable,"
LJ005-0182|that for long no idea of interfering with them was entertained.|that for long no idea of interfering with them was entertained.
LJ005-0183|All that was urged was that the borough magistracy had no right to govern their jails|All that was urged was that the borough magistracy had no right to govern their jails
LJ005-0184|so as to corrupt those committed, "to the injury of the peace and morals of the public."|so as to corrupt those committed, "to the injury of the peace and morals of the public."
LJ005-0185|As time passed, however, these magistrates made no effort at reform.|As time passed, however, these magistrates made no effort at reform.
LJ005-0186|They neither built new jails nor contracted with the counties, as had been expected, for the transfer of their prisoners.|They neither built new jails nor contracted with the counties, as had been expected, for the transfer of their prisoners.
LJ005-0187|As the Society put it in 1827, "the friends to the improvement of prison discipline will regret to learn|As the Society put it in eighteen twenty-seven, "the friends to the improvement of prison discipline will regret to learn
LJ005-0188|that the jails attached to corporate jurisdictions continue to be the fruitful sources|that the jails attached to corporate jurisdictions continue to be the fruitful sources
LJ005-0189|of vice and misery, debasing all who are confined within their walls, and disseminating through their respective communities|of vice and misery, debasing all who are confined within their walls, and disseminating through their respective communities
LJ005-0190|the knowledge and practice of every species of criminality.|the knowledge and practice of every species of criminality.
LJ005-0191|The Society proceeded to support this indictment by facts. It is much the old story.|The Society proceeded to support this indictment by facts. It is much the old story.
LJ005-0192|The prisoners were lodged in rooms whence they could converse with passengers in the streets, and freely obtain spirits and other prohibited articles.|The prisoners were lodged in rooms whence they could converse with passengers in the streets, and freely obtain spirits and other prohibited articles.
LJ005-0193|All descriptions of offenders congregated together in the felons' wards.|All descriptions of offenders congregated together in the felons' wards.
LJ005-0194|The keeper and his officers resided at a distance from the jail, and left its inmates to their own devices.|The keeper and his officers resided at a distance from the jail, and left its inmates to their own devices.
LJ005-0195|There was no decency whatever in the internal arrangements;|There was no decency whatever in the internal arrangements;
LJ005-0196|still no separation of the sexes, no means of ablution or other necessary services.|still no separation of the sexes, no means of ablution or other necessary services.
LJ005-0197|One borough prison consisted of nothing more than a couple of cells, about ten yards square, and absolutely nothing more.|One borough prison consisted of nothing more than a couple of cells, about ten yards square, and absolutely nothing more.
LJ005-0198|In another borough, with a population of ten thousand, the prison was of the same dimensions.|In another borough, with a population of ten thousand, the prison was of the same dimensions.
LJ005-0199|One cell was a dungeon, and the other an "improper and unhealthy abode for any human being," with a watercourse running through it.|One cell was a dungeon, and the other an "improper and unhealthy abode for any human being," with a watercourse running through it.
LJ005-0200|Most of these small jails were still in existence and in much the same state eight years later,|Most of these small jails were still in existence and in much the same state eight years later,
LJ005-0201|as is shown by the report of the Commissioners to inquire into the state of the municipal corporations in 1835.|as is shown by the report of the Commissioners to inquire into the state of the municipal corporations in eighteen thirty-five.
LJ005-0202|An examination of this report shows how even the most insignificant township had its jail.|An examination of this report shows how even the most insignificant township had its jail.
LJ005-0203|Thus Dinas Mwddy, in Merionethshire, had, "besides the pinfold and the stocks or crib, a little prison."|Thus Dinas Mwddy, in Merionethshire, had, "besides the pinfold and the stocks or crib, a little prison."
LJ005-0204|Clun, in Shropshire, had a lock-up under the town hall.|Clun, in Shropshire, had a lock-up under the town hall.
LJ005-0205|At Eye, in Suffolk, the jail was part of the poor-house; so it was at Richmond, in Yorkshire, where the master of the workhouse was also keeper of the jail.|At Eye, in Suffolk, the jail was part of the poor-house; so it was at Richmond, in Yorkshire, where the master of the workhouse was also keeper of the jail.
LJ005-0206|At Godmanchester there was no jail, but a cage to secure prisoners till they could be taken before a magistrate.|At Godmanchester there was no jail, but a cage to secure prisoners till they could be taken before a magistrate.
LJ005-0207|Kidderminster had a prison, one damp chill room,|Kidderminster had a prison, one damp chill room,
LJ005-0208|the only aperture through which air could be admitted being an iron grating level with the street,|the only aperture through which air could be admitted being an iron grating level with the street,
LJ005-0209|through the bars of which quills or reeds were inserted, and drink conveyed to the prisoners.|through the bars of which quills or reeds were inserted, and drink conveyed to the prisoners.
LJ005-0210|At Walsall, in Staffordshire,|At Walsall, in Staffordshire,
LJ005-0211|the jail consisted of six cells, frequently so damp that the moisture trickled down the walls; there was not space for air or exercise,|the jail consisted of six cells, frequently so damp that the moisture trickled down the walls; there was not space for air or exercise,
LJ005-0212|and the prison allowance was still limited to bread and water.|and the prison allowance was still limited to bread and water.
LJ005-0213|Newgate through all these years continued a bye-word with the Society.|Newgate through all these years continued a bye-word with the Society.
LJ005-0214|Some reforms had certainly been introduced, such as the abolition of irons, already referred to, and the establishment of male and female infirmaries.|Some reforms had certainly been introduced, such as the abolition of irons, already referred to, and the establishment of male and female infirmaries.
LJ005-0215|The regular daily visitation of the chaplain was also insisted upon.|The regular daily visitation of the chaplain was also insisted upon.
LJ005-0216|But it was pointed out in 1823 that defective construction must always bar the way to any radical improvement in Newgate.|But it was pointed out in eighteen twenty-three that defective construction must always bar the way to any radical improvement in Newgate.
LJ005-0217|Without enlargement no material change in discipline or interior economy could possibly be introduced.|Without enlargement no material change in discipline or interior economy could possibly be introduced.
LJ005-0218|The chapel still continued incommodious and insufficient|The chapel still continued incommodious and insufficient
LJ005-0219|female prisoners were still exposed to the full view of the males, the netting in front of the gallery being perfectly useless as a screen.|female prisoners were still exposed to the full view of the males, the netting in front of the gallery being perfectly useless as a screen.
LJ005-0220|In 1824 Newgate had no glass in its windows, except in the infirmary and one ward of the chapel yard;|In eighteen twenty-four Newgate had no glass in its windows, except in the infirmary and one ward of the chapel yard;
LJ005-0221|and the panes were filled in with oiled paper, an insufficient protection against the weather;|and the panes were filled in with oiled paper, an insufficient protection against the weather;
LJ005-0222|and as the window-frames would not shut tight, the prisoners complained much of the cold, especially at night.|and as the window-frames would not shut tight, the prisoners complained much of the cold, especially at night.
LJ005-0223|There was a diminution in the numbers in custody, due to the adoption of the practice of not committing at once to Newgate every offender for trial at the Old Bailey|There was a diminution in the numbers in custody, due to the adoption of the practice of not committing at once to Newgate every offender for trial at the Old Bailey
LJ005-0224|but nothing had been done to improve the prison buildings.|but nothing had been done to improve the prison buildings.
LJ005-0225|In 1827 the Society was compelled to report that "no material change had taken place in Newgate since the passing of the prison laws,|In eighteen twenty-seven the Society was compelled to report that "no material change had taken place in Newgate since the passing of the prison laws,
LJ005-0226|and that consequently the observance of their most important provisions was habitually neglected.|and that consequently the observance of their most important provisions was habitually neglected.
LJ005-0227|It was enacted that the court of aldermen should make rules for the government of the prison, and that these should be posted publicly within the walls.|It was enacted that the court of aldermen should make rules for the government of the prison, and that these should be posted publicly within the walls.
LJ005-0228|As yet no rules or regulations had been printed or prepared.|As yet no rules or regulations had been printed or prepared.
LJ005-0229|By another clause of the Jail Act, two justices were to be appointed to visit the prison at least thrice in every quarter, and "oftener if occasion required."|By another clause of the Jail Act, two justices were to be appointed to visit the prison at least thrice in every quarter, and "oftener if occasion required."
LJ005-0230|These justices were to inspect every part of the prison, and examine into the state and condition of prisoners.|These justices were to inspect every part of the prison, and examine into the state and condition of prisoners.
LJ005-0231|The city justices had not fulfilled this obligation.|The city justices had not fulfilled this obligation.
LJ005-0232|Idleness was still the general rule for all prisoners in Newgate, in defiance of the law.|Idleness was still the general rule for all prisoners in Newgate, in defiance of the law.
LJ005-0233|There was no instruction of adult prisoners, in accordance with the law. The sleeping accommodation was still altogether contrary to the latest ideas.|There was no instruction of adult prisoners, in accordance with the law. The sleeping accommodation was still altogether contrary to the latest ideas.
LJ005-0234|The visits of friends was once more unreservedly allowed, and these incomers freely brought in extra provisions and beer.|The visits of friends was once more unreservedly allowed, and these incomers freely brought in extra provisions and beer.
LJ005-0235|Last, and worst of all, the arrangements for keeping the condemned prisoners between sentence and execution were more than unsatisfactory.|Last, and worst of all, the arrangements for keeping the condemned prisoners between sentence and execution were more than unsatisfactory.
LJ005-0236|They were not confined apart from each other, but were crowded thirty or forty together in the press yard,|They were not confined apart from each other, but were crowded thirty or forty together in the press yard,
LJ005-0237|so that "corrupt conversation obliterated from the mind of him who is doomed to suffer every serious feeling and valuable impression."|so that "corrupt conversation obliterated from the mind of him who is doomed to suffer every serious feeling and valuable impression."
LJ005-0238|I shall have more to say on this subject, and upon the state of Newgate generally, in the following chapter.|I shall have more to say on this subject, and upon the state of Newgate generally, in the following chapter.
LJ005-0239|The Prison Society did not relax its efforts as time passed, but its leading members had other and more pressing claims upon their energies.|The Prison Society did not relax its efforts as time passed, but its leading members had other and more pressing claims upon their energies.
LJ005-0240|Mr. Buxton had succeeded to the great work which William Wilberforce had commenced, and led the repeated attacks upon slavery in British colonies|Mr. Buxton had succeeded to the great work which William Wilberforce had commenced, and led the repeated attacks upon slavery in British colonies
LJ005-0241|till the whole body of the slaves were manumitted in 1833.|till the whole body of the slaves were manumitted in eighteen thirty-three.
LJ005-0242|In the year immediately preceding this, Parliament was too busy with the great question of its own reform to spare much time for domestic legislation.|In the year immediately preceding this, Parliament was too busy with the great question of its own reform to spare much time for domestic legislation.
LJ005-0243|Nevertheless a committee of the House of Commons was appointed in 1831 to report upon the whole system of secondary punishments,|Nevertheless a committee of the House of Commons was appointed in eighteen thirty-one to report upon the whole system of secondary punishments,
LJ005-0244|which dealt with jails of all classes, as well as transportation.|which dealt with jails of all classes, as well as transportation.
LJ005-0245|This committee animadverted strongly upon the system in force at the metropolitan jails, and more especially upon the condition of Newgate|This committee animadverted strongly upon the system in force at the metropolitan jails, and more especially upon the condition of Newgate
LJ005-0246|where "prisoners before and after trial are under no efficient superintendence," and where "there was no restraint, or attempt at restraint."|where "prisoners before and after trial are under no efficient superintendence," and where "there was no restraint, or attempt at restraint."
LJ005-0247|Mr. Samuel Hoare was examined by this committee|Mr. Samuel Hoare was examined by this committee
LJ005-0248|and stated that in his opinion Newgate, as the common jail of Middlesex, was wholly inadequate to the proper confinement of its prisoners.|and stated that in his opinion Newgate, as the common jail of Middlesex, was wholly inadequate to the proper confinement of its prisoners.
LJ005-0249|From the moment of a person's committal he was certain to be plunged deeper and deeper in guilt.|From the moment of a person's committal he was certain to be plunged deeper and deeper in guilt.
LJ005-0250|The prisoners were crowded together in the jail, contrary to the requirements of the 4 George IV.|The prisoners were crowded together in the jail, contrary to the requirements of the four George the fourth
LJ005-0251|Again in 1835 prisons and their inmates became once more the care of the senate, and the subject was taken up this time by the House of Lords.|Again in eighteen thirty-five prisons and their inmates became once more the care of the senate, and the subject was taken up this time by the House of Lords.
LJ005-0252|A committee was appointed, under the presidency of the Duke of Richmond|A committee was appointed, under the presidency of the Duke of Richmond
LJ005-0253|"to inquire into and report upon the several jails and houses of correction in the counties, cities, and corporate towns within England and Wales|"to inquire into and report upon the several jails and houses of correction in the counties, cities, and corporate towns within England and Wales
LJ005-0254|upon the rules and discipline therein established with regard to the treatment of unconvicted as well as convicted persons."|upon the rules and discipline therein established with regard to the treatment of unconvicted as well as convicted persons."
LJ005-0255|The committee was also to report upon the manner in which sentences were carried out, and to recommend any alterations necessary in the rules|The committee was also to report upon the manner in which sentences were carried out, and to recommend any alterations necessary in the rules
LJ005-0256|in order to insure uniformity of discipline. It met on the 31st March, 1835, and continued its sittings well into July|in order to insure uniformity of discipline. It met on the thirty-first March, eighteen thirty-five, and continued its sittings well into July
LJ005-0257|during which time a host of witnesses were examined, and the committee presented three separate reports,|during which time a host of witnesses were examined, and the committee presented three separate reports,
LJ005-0258|embodying recommendations which may be said to have formed the basis of modern prison management.|embodying recommendations which may be said to have formed the basis of modern prison management.
LJ005-0259|It was laid down as a first and indispensable principle that uniformity of discipline should prevail everywhere,|It was laid down as a first and indispensable principle that uniformity of discipline should prevail everywhere,
LJ005-0260|a theory which did not become a practical fact for forty more years.|a theory which did not become a practical fact for forty more years.
LJ005-0261|As a means of securing this uniformity,|As a means of securing this uniformity,
LJ005-0262|it was suggested that the rules framed for prison government should be subjected to the Secretary of State for approval,|it was suggested that the rules framed for prison government should be subjected to the Secretary of State for approval,
LJ005-0263|and not, as heretofore, to the judges of assize; that, both to check abuses and watch the progress of improvement,|and not, as heretofore, to the judges of assize; that, both to check abuses and watch the progress of improvement,
LJ005-0264|inspectors of prisons should be appointed, who should visit all the prisons from time to time and report to the Secretary of State.|inspectors of prisons should be appointed, who should visit all the prisons from time to time and report to the Secretary of State.
LJ005-0265|It was recommended that the dietaries should be submitted and approved like the rules; that convicted prisoners should not receive any food but the jail allowance;|It was recommended that the dietaries should be submitted and approved like the rules; that convicted prisoners should not receive any food but the jail allowance;
LJ005-0266|that food and fuel should be issued in kind, and never provided by the prisoners themselves out of monies granted them.|that food and fuel should be issued in kind, and never provided by the prisoners themselves out of monies granted them.
LJ005-0267|The use of tobacco, hitherto pretty generally indulged in both by men and women,|The use of tobacco, hitherto pretty generally indulged in both by men and women,
LJ005-0268|should be strictly prohibited, "as a stimulating luxury inconsistent with any notion of strict discipline and the due pressure of just punishment."|should be strictly prohibited, "as a stimulating luxury inconsistent with any notion of strict discipline and the due pressure of just punishment."
LJ005-0269|Prison officers should not have any share in prisoners' earnings,|Prison officers should not have any share in prisoners' earnings,
LJ005-0270|which should be paid into general prison funds, and no part of them handed over to the prisoners themselves.|which should be paid into general prison funds, and no part of them handed over to the prisoners themselves.
LJ005-0271|As a means of increasing the severity of imprisonment, letters and visits from outside should not be permitted during the first six months of an imprisonment.|As a means of increasing the severity of imprisonment, letters and visits from outside should not be permitted during the first six months of an imprisonment.
LJ005-0272|Various other recommendations were made as regards the appointment of chaplain and schoolmasters; the limitation of the powers of wardsmen,|Various other recommendations were made as regards the appointment of chaplain and schoolmasters; the limitation of the powers of wardsmen,
LJ005-0273|or prisoners employed in positions of trust, who should not be permitted to traffic with their fellow-prisoners in any way.|or prisoners employed in positions of trust, who should not be permitted to traffic with their fellow-prisoners in any way.
LJ005-0274|The committee most of all insisted upon the entire individual separation of prisoners, except during the hours of labor,|The committee most of all insisted upon the entire individual separation of prisoners, except during the hours of labor,
LJ005-0275|religious worship, and instruction, as "absolutely necessary for preventing contamination,|religious worship, and instruction, as "absolutely necessary for preventing contamination,
